,Date,Country_Province,ConfirmedCases,Fatalities
549,2020-05-05,"South Australia, Australia",499.0,10.0
550,2020-05-06,"South Australia, Australia",498.0,10.0
551,2020-05-07,"South Australia, Australia",505.0,11.0
552,2020-05-08,"South Australia, Australia",513.0,11.0
553,2020-05-09,"South Australia, Australia",520.0,11.0
554,2020-05-10,"South Australia, Australia",522.0,11.0
555,2020-05-11,"South Australia, Australia",522.0,12.0
556,2020-05-12,"South Australia, Australia",523.0,12.0
557,2020-05-13,"South Australia, Australia",522.0,12.0
558,2020-05-14,"South Australia, Australia",528.0,13.0
559,2020-04-02,"Tasmania, Australia",67.0,1.0
560,2020-04-03,"Tasmania, Australia",72.0,2.0
561,2020-04-04,"Tasmania, Australia",79.0,2.0
562,2020-04-05,"Tasmania, Australia",84.0,2.0
563,2020-04-06,"Tasmania, Australia",93.0,3.0
564,2020-04-07,"Tasmania, Australia",102.0,3.0
565,2020-04-08,"Tasmania, Australia",110.0,3.0
566,2020-04-09,"Tasmania, Australia",117.0,4.0
567,2020-04-10,"Tasmania, Australia",123.0,4.0
568,2020-04-11,"Tasmania, Australia",130.0,4.0
569,2020-04-12,"Tasmania, Australia",135.0,5.0
570,2020-04-13,"Tasmania, Australia",144.0,5.0
571,2020-04-14,"Tasmania, Australia",153.0,5.0
572,2020-04-15,"Tasmania, Australia",161.0,6.0
573,2020-04-16,"Tasmania, Australia",168.0,6.0
574,2020-04-17,"Tasmania, Australia",174.0,7.0
575,2020-04-18,"Tasmania, Australia",180.0,7.0
576,2020-04-19,"Tasmania, Australia",185.0,7.0
577,2020-04-20,"Tasmania, Australia",194.0,7.0
578,2020-04-21,"Tasmania, Australia",203.0,8.0
579,2020-04-22,"Tasmania, Australia",211.0,8.0
580,2020-04-23,"Tasmania, Australia",218.0,8.0
581,2020-04-24,"Tasmania, Australia",224.0,9.0
582,2020-04-25,"Tasmania, Australia",231.0,9.0
583,2020-04-26,"Tasmania, Australia",236.0,9.0
584,2020-04-27,"Tasmania, Australia",245.0,10.0
585,2020-04-28,"Tasmania, Australia",254.0,10.0
586,2020-04-29,"Tasmania, Australia",262.0,11.0
587,2020-04-30,"Tasmania, Australia",269.0,11.0
588,2020-05-01,"Tasmania, Australia",275.0,11.0
589,2020-05-02,"Tasmania, Australia",281.0,11.0
590,2020-05-03,"Tasmania, Australia",287.0,12.0
591,2020-05-04,"Tasmania, Australia",296.0,12.0
592,2020-05-05,"Tasmania, Australia",304.0,13.0
593,2020-05-06,"Tasmania, Australia",313.0,13.0
594,2020-05-07,"Tasmania, Australia",320.0,13.0
595,2020-05-08,"Tasmania, Australia",325.0,14.0
596,2020-05-09,"Tasmania, Australia",332.0,14.0
597,2020-05-10,"Tasmania, Australia",337.0,14.0
598,2020-05-11,"Tasmania, Australia",346.0,14.0
599,2020-05-12,"Tasmania, Australia",355.0,15.0
600,2020-05-13,"Tasmania, Australia",363.0,15.0
601,2020-05-14,"Tasmania, Australia",370.0,16.0
602,2020-04-02,"Victoria, Australia",1063.0,7.0
603,2020-04-03,"Victoria, Australia",1081.0,7.0
604,2020-04-04,"Victoria, Australia",1112.0,8.0
605,2020-04-05,"Victoria, Australia",1134.0,8.0
606,2020-04-06,"Victoria, Australia",1144.0,9.0
607,2020-04-07,"Victoria, Australia",1158.0,10.0
608,2020-04-08,"Victoria, Australia",1168.0,10.0
609,2020-04-09,"Victoria, Australia",1185.0,11.0
610,2020-04-10,"Victoria, Australia",1203.0,11.0
611,2020-04-11,"Victoria, Australia",1234.0,12.0
612,2020-04-12,"Victoria, Australia",1256.0,12.0
613,2020-04-13,"Victoria, Australia",1266.0,13.0
614,2020-04-14,"Victoria, Australia",1280.0,14.0
615,2020-04-15,"Victoria, Australia",1290.0,14.0
616,2020-04-16,"Victoria, Australia",1307.0,15.0
617,2020-04-17,"Victoria, Australia",1325.0,15.0
618,2020-04-18,"Victoria, Australia",1356.0,16.0
619,2020-04-19,"Victoria, Australia",1378.0,16.0
620,2020-04-20,"Victoria, Australia",1388.0,17.0
621,2020-04-21,"Victoria, Australia",1402.0,18.0
622,2020-04-22,"Victoria, Australia",1412.0,18.0
623,2020-04-23,"Victoria, Australia",1429.0,18.0
624,2020-04-24,"Victoria, Australia",1447.0,19.0
625,2020-04-25,"Victoria, Australia",1478.0,20.0
626,2020-04-26,"Victoria, Australia",1500.0,20.0
627,2020-04-27,"Victoria, Australia",1509.0,21.0
628,2020-04-28,"Victoria, Australia",1524.0,21.0
629,2020-04-29,"Victoria, Australia",1533.0,22.0
630,2020-04-30,"Victoria, Australia",1550.0,22.0
631,2020-05-01,"Victoria, Australia",1569.0,23.0
632,2020-05-02,"Victoria, Australia",1600.0,24.0
633,2020-05-03,"Victoria, Australia",1622.0,24.0
634,2020-05-04,"Victoria, Australia",1631.0,25.0
635,2020-05-05,"Victoria, Australia",1646.0,25.0
636,2020-05-06,"Victoria, Australia",1655.0,26.0
637,2020-05-07,"Victoria, Australia",1672.0,26.0
638,2020-05-08,"Victoria, Australia",1690.0,27.0
639,2020-05-09,"Victoria, Australia",1722.0,27.0
640,2020-05-10,"Victoria, Australia",1743.0,28.0
641,2020-05-11,"Victoria, Australia",1753.0,29.0
642,2020-05-12,"Victoria, Australia",1768.0,29.0
643,2020-05-13,"Victoria, Australia",1777.0,30.0
644,2020-05-14,"Victoria, Australia",1794.0,30.0
645,2020-04-02,"Western Australia, Australia",416.0,3.0
646,2020-04-03,"Western Australia, Australia",423.0,3.0
647,2020-04-04,"Western Australia, Australia",435.0,3.0
648,2020-04-05,"Western Australia, Australia",444.0,3.0
649,2020-04-06,"Western Australia, Australia",454.0,4.0
650,2020-04-07,"Western Australia, Australia",461.0,4.0
651,2020-04-08,"Western Australia, Australia",466.0,4.0
652,2020-04-09,"Western Australia, Australia",477.0,5.0
653,2020-04-10,"Western Australia, Australia",483.0,5.0
654,2020-04-11,"Western Australia, Australia",496.0,5.0
655,2020-04-12,"Western Australia, Australia",504.0,5.0
656,2020-04-13,"Western Australia, Australia",515.0,6.0
657,2020-04-14,"Western Australia, Australia",522.0,6.0
658,2020-04-15,"Western Australia, Australia",527.0,7.0
659,2020-04-16,"Western Australia, Australia",538.0,7.0
660,2020-04-17,"Western Australia, Australia",544.0,7.0
661,2020-04-18,"Western Australia, Australia",557.0,7.0
662,2020-04-19,"Western Australia, Australia",565.0,8.0
663,2020-04-20,"Western Australia, Australia",576.0,8.0
664,2020-04-21,"Western Australia, Australia",582.0,8.0
665,2020-04-22,"Western Australia, Australia",588.0,9.0
666,2020-04-23,"Western Australia, Australia",598.0,9.0
667,2020-04-24,"Western Australia, Australia",605.0,9.0
668,2020-04-25,"Western Australia, Australia",617.0,9.0
669,2020-04-26,"Western Australia, Australia",626.0,10.0
670,2020-04-27,"Western Australia, Australia",637.0,10.0
671,2020-04-28,"Western Australia, Australia",643.0,11.0
672,2020-04-29,"Western Australia, Australia",648.0,11.0
673,2020-04-30,"Western Australia, Australia",659.0,11.0
674,2020-05-01,"Western Australia, Australia",665.0,11.0
675,2020-05-02,"Western Australia, Australia",678.0,12.0
676,2020-05-03,"Western Australia, Australia",687.0,12.0
677,2020-05-04,"Western Australia, Australia",697.0,12.0
678,2020-05-05,"Western Australia, Australia",704.0,13.0
679,2020-05-06,"Western Australia, Australia",709.0,13.0
680,2020-05-07,"Western Australia, Australia",720.0,13.0
681,2020-05-08,"Western Australia, Australia",726.0,14.0
682,2020-05-09,"Western Australia, Australia",739.0,14.0
683,2020-05-10,"Western Australia, Australia",747.0,14.0
684,2020-05-11,"Western Australia, Australia",758.0,15.0
685,2020-05-12,"Western Australia, Australia",764.0,15.0
686,2020-05-13,"Western Australia, Australia",770.0,15.0
687,2020-05-14,"Western Australia, Australia",781.0,15.0
688,2020-04-02,Austria,11367.0,160.0
689,2020-04-03,Austria,11626.0,177.0
690,2020-04-04,Austria,11858.0,193.0
691,2020-04-05,Austria,12060.0,211.0
692,2020-04-06,Austria,12309.0,231.0
693,2020-04-07,Austria,12518.0,251.0
694,2020-04-08,Austria,12672.0,270.0
695,2020-04-09,Austria,12952.0,288.0
696,2020-04-10,Austria,13210.0,305.0
697,2020-04-11,Austria,13442.0,321.0
698,2020-04-12,Austria,13644.0,338.0
699,2020-04-13,Austria,13893.0,359.0
700,2020-04-14,Austria,14102.0,379.0
701,2020-04-15,Austria,14256.0,397.0
702,2020-04-16,Austria,14536.0,416.0
703,2020-04-17,Austria,14795.0,432.0
704,2020-04-18,Austria,15026.0,449.0
705,2020-04-19,Austria,15228.0,466.0
706,2020-04-20,Austria,15477.0,487.0
707,2020-04-21,Austria,15687.0,506.0
708,2020-04-22,Austria,15840.0,525.0
709,2020-04-23,Austria,16120.0,543.0
710,2020-04-24,Austria,16379.0,560.0
711,2020-04-25,Austria,16610.0,576.0
712,2020-04-26,Austria,16813.0,594.0
713,2020-04-27,Austria,17061.0,614.0
714,2020-04-28,Austria,17271.0,634.0
715,2020-04-29,Austria,17424.0,653.0
716,2020-04-30,Austria,17704.0,671.0
717,2020-05-01,Austria,17963.0,688.0
718,2020-05-02,Austria,18194.0,704.0
719,2020-05-03,Austria,18397.0,721.0
720,2020-05-04,Austria,18645.0,742.0
721,2020-05-05,Austria,18855.0,762.0
722,2020-05-06,Austria,19008.0,780.0
723,2020-05-07,Austria,19288.0,799.0
724,2020-05-08,Austria,19547.0,815.0
725,2020-05-09,Austria,19778.0,832.0
726,2020-05-10,Austria,19981.0,849.0
727,2020-05-11,Austria,20229.0,870.0
728,2020-05-12,Austria,20439.0,889.0
729,2020-05-13,Austria,20592.0,908.0
730,2020-05-14,Austria,20872.0,926.0
731,2020-04-02,Azerbaijan,428.0,4.0
732,2020-04-03,Azerbaijan,486.0,5.0
733,2020-04-04,Azerbaijan,543.0,6.0
734,2020-04-05,Azerbaijan,600.0,7.0
735,2020-04-06,Azerbaijan,672.0,7.0
736,2020-04-07,Azerbaijan,736.0,8.0
737,2020-04-08,Azerbaijan,805.0,9.0
738,2020-04-09,Azerbaijan,867.0,10.0
739,2020-04-10,Azerbaijan,924.0,10.0
740,2020-04-11,Azerbaijan,981.0,11.0
741,2020-04-12,Azerbaijan,1039.0,12.0
742,2020-04-13,Azerbaijan,1111.0,13.0
743,2020-04-14,Azerbaijan,1175.0,13.0
744,2020-04-15,Azerbaijan,1244.0,14.0
745,2020-04-16,Azerbaijan,1306.0,15.0
746,2020-04-17,Azerbaijan,1363.0,15.0
747,2020-04-18,Azerbaijan,1420.0,16.0
748,2020-04-19,Azerbaijan,1478.0,17.0
749,2020-04-20,Azerbaijan,1550.0,18.0
750,2020-04-21,Azerbaijan,1614.0,19.0
751,2020-04-22,Azerbaijan,1682.0,19.0
752,2020-04-23,Azerbaijan,1745.0,20.0
753,2020-04-24,Azerbaijan,1802.0,21.0
754,2020-04-25,Azerbaijan,1859.0,22.0
755,2020-04-26,Azerbaijan,1917.0,22.0
756,2020-04-27,Azerbaijan,1989.0,23.0
757,2020-04-28,Azerbaijan,2053.0,24.0
758,2020-04-29,Azerbaijan,2121.0,24.0
759,2020-04-30,Azerbaijan,2184.0,25.0
760,2020-05-01,Azerbaijan,2241.0,26.0
761,2020-05-02,Azerbaijan,2298.0,27.0
762,2020-05-03,Azerbaijan,2356.0,28.0
763,2020-05-04,Azerbaijan,2428.0,28.0
764,2020-05-05,Azerbaijan,2492.0,29.0
765,2020-05-06,Azerbaijan,2560.0,30.0
766,2020-05-07,Azerbaijan,2623.0,30.0
767,2020-05-08,Azerbaijan,2680.0,31.0
768,2020-05-09,Azerbaijan,2737.0,32.0
769,2020-05-10,Azerbaijan,2795.0,33.0
770,2020-05-11,Azerbaijan,2867.0,33.0
771,2020-05-12,Azerbaijan,2931.0,34.0
772,2020-05-13,Azerbaijan,2999.0,35.0
773,2020-05-14,Azerbaijan,3062.0,36.0
774,2020-04-02,Bahamas,24.0,3.0
775,2020-04-03,Bahamas,26.0,3.0
776,2020-04-04,Bahamas,28.0,4.0
777,2020-04-05,Bahamas,29.0,4.0
778,2020-04-06,Bahamas,31.0,4.0
779,2020-04-07,Bahamas,33.0,5.0
780,2020-04-08,Bahamas,36.0,5.0
781,2020-04-09,Bahamas,39.0,6.0
782,2020-04-10,Bahamas,40.0,6.0
783,2020-04-11,Bahamas,42.0,7.0
784,2020-04-12,Bahamas,44.0,7.0
785,2020-04-13,Bahamas,46.0,8.0
786,2020-04-14,Bahamas,48.0,8.0
787,2020-04-15,Bahamas,51.0,9.0
788,2020-04-16,Bahamas,53.0,9.0
789,2020-04-17,Bahamas,55.0,9.0
790,2020-04-18,Bahamas,57.0,10.0
791,2020-04-19,Bahamas,58.0,10.0
792,2020-04-20,Bahamas,60.0,11.0
793,2020-04-21,Bahamas,62.0,11.0
794,2020-04-22,Bahamas,65.0,12.0
795,2020-04-23,Bahamas,68.0,12.0
796,2020-04-24,Bahamas,69.0,13.0
797,2020-04-25,Bahamas,71.0,13.0
798,2020-04-26,Bahamas,73.0,14.0
799,2020-04-27,Bahamas,75.0,14.0
800,2020-04-28,Bahamas,77.0,15.0
801,2020-04-29,Bahamas,80.0,15.0
802,2020-04-30,Bahamas,82.0,16.0
803,2020-05-01,Bahamas,84.0,16.0
804,2020-05-02,Bahamas,86.0,17.0
805,2020-05-03,Bahamas,87.0,17.0
806,2020-05-04,Bahamas,89.0,17.0
807,2020-05-05,Bahamas,91.0,18.0
808,2020-05-06,Bahamas,94.0,18.0
809,2020-05-07,Bahamas,97.0,19.0
810,2020-05-08,Bahamas,98.0,19.0
811,2020-05-09,Bahamas,100.0,20.0
812,2020-05-10,Bahamas,102.0,20.0
813,2020-05-11,Bahamas,104.0,21.0
814,2020-05-12,Bahamas,106.0,21.0
815,2020-05-13,Bahamas,109.0,22.0
816,2020-05-14,Bahamas,111.0,22.0
817,2020-04-02,Bahrain,518.0,4.0
818,2020-04-03,Bahrain,567.0,4.0
819,2020-04-04,Bahrain,625.0,4.0
820,2020-04-05,Bahrain,699.0,4.0
821,2020-04-06,Bahrain,801.0,5.0
822,2020-04-07,Bahrain,909.0,5.0
823,2020-04-08,Bahrain,1007.0,5.0
824,2020-04-09,Bahrain,1068.0,5.0
825,2020-04-10,Bahrain,1117.0,6.0
826,2020-04-11,Bahrain,1174.0,6.0
827,2020-04-12,Bahrain,1249.0,6.0
828,2020-04-13,Bahrain,1351.0,6.0
829,2020-04-14,Bahrain,1459.0,7.0
830,2020-04-15,Bahrain,1556.0,7.0
831,2020-04-16,Bahrain,1618.0,7.0
832,2020-04-17,Bahrain,1667.0,7.0
833,2020-04-18,Bahrain,1724.0,7.0
834,2020-04-19,Bahrain,1799.0,7.0
835,2020-04-20,Bahrain,1901.0,8.0
836,2020-04-21,Bahrain,2009.0,8.0
837,2020-04-22,Bahrain,2106.0,8.0
838,2020-04-23,Bahrain,2167.0,8.0
839,2020-04-24,Bahrain,2216.0,9.0
840,2020-04-25,Bahrain,2274.0,9.0
841,2020-04-26,Bahrain,2349.0,9.0
842,2020-04-27,Bahrain,2451.0,9.0
843,2020-04-28,Bahrain,2559.0,10.0
844,2020-04-29,Bahrain,2656.0,10.0
845,2020-04-30,Bahrain,2717.0,10.0
846,2020-05-01,Bahrain,2766.0,10.0
847,2020-05-02,Bahrain,2824.0,10.0
848,2020-05-03,Bahrain,2898.0,10.0
849,2020-05-04,Bahrain,3000.0,11.0
850,2020-05-05,Bahrain,3108.0,11.0
851,2020-05-06,Bahrain,3206.0,11.0
852,2020-05-07,Bahrain,3267.0,12.0
853,2020-05-08,Bahrain,3316.0,12.0
854,2020-05-09,Bahrain,3373.0,12.0
855,2020-05-10,Bahrain,3448.0,12.0
856,2020-05-11,Bahrain,3550.0,12.0
857,2020-05-12,Bahrain,3658.0,13.0
858,2020-05-13,Bahrain,3755.0,13.0
859,2020-05-14,Bahrain,3817.0,13.0
860,2020-04-02,Bangladesh,-235.0,-2.0
861,2020-04-03,Bangladesh,-115.0,3.0
862,2020-04-04,Bangladesh,5.0,7.0
863,2020-04-05,Bangladesh,132.0,12.0
864,2020-04-06,Bangladesh,215.0,15.0
865,2020-04-07,Bangladesh,352.0,20.0
866,2020-04-08,Bangladesh,492.0,25.0
867,2020-04-09,Bangladesh,622.0,29.0
868,2020-04-10,Bangladesh,742.0,34.0
869,2020-04-11,Bangladesh,862.0,39.0
870,2020-04-12,Bangladesh,989.0,43.0
871,2020-04-13,Bangladesh,1073.0,47.0
872,2020-04-14,Bangladesh,1210.0,52.0
873,2020-04-15,Bangladesh,1350.0,57.0
874,2020-04-16,Bangladesh,1480.0,61.0
875,2020-04-17,Bangladesh,1599.0,66.0
876,2020-04-18,Bangladesh,1719.0,71.0
877,2020-04-19,Bangladesh,1847.0,75.0
878,2020-04-20,Bangladesh,1930.0,78.0
879,2020-04-21,Bangladesh,2067.0,83.0
880,2020-04-22,Bangladesh,2207.0,88.0
881,2020-04-23,Bangladesh,2337.0,93.0
882,2020-04-24,Bangladesh,2457.0,98.0
883,2020-04-25,Bangladesh,2577.0,102.0
884,2020-04-26,Bangladesh,2704.0,106.0
885,2020-04-27,Bangladesh,2788.0,110.0
886,2020-04-28,Bangladesh,2924.0,115.0
887,2020-04-29,Bangladesh,3064.0,120.0
888,2020-04-30,Bangladesh,3195.0,124.0
889,2020-05-01,Bangladesh,3314.0,129.0
890,2020-05-02,Bangladesh,3434.0,134.0
891,2020-05-03,Bangladesh,3562.0,138.0
892,2020-05-04,Bangladesh,3645.0,141.0
893,2020-05-05,Bangladesh,3782.0,146.0
894,2020-05-06,Bangladesh,3922.0,151.0
895,2020-05-07,Bangladesh,4052.0,156.0
896,2020-05-08,Bangladesh,4172.0,161.0
897,2020-05-09,Bangladesh,4292.0,165.0
898,2020-05-10,Bangladesh,4419.0,169.0
899,2020-05-11,Bangladesh,4502.0,173.0
900,2020-05-12,Bangladesh,4639.0,178.0
901,2020-05-13,Bangladesh,4779.0,183.0
902,2020-05-14,Bangladesh,4909.0,187.0
903,2020-04-02,Barbados,48.0,0.0
904,2020-04-03,Barbados,50.0,1.0
905,2020-04-04,Barbados,52.0,1.0
906,2020-04-05,Barbados,55.0,1.0
907,2020-04-06,Barbados,56.0,2.0
908,2020-04-07,Barbados,58.0,2.0
909,2020-04-08,Barbados,58.0,3.0
910,2020-04-09,Barbados,62.0,3.0
911,2020-04-10,Barbados,64.0,3.0
912,2020-04-11,Barbados,66.0,3.0
913,2020-04-12,Barbados,68.0,4.0
914,2020-04-13,Barbados,70.0,4.0
915,2020-04-14,Barbados,71.0,4.0
916,2020-04-15,Barbados,72.0,5.0
917,2020-04-16,Barbados,75.0,5.0
918,2020-04-17,Barbados,78.0,5.0
919,2020-04-18,Barbados,79.0,5.0
920,2020-04-19,Barbados,82.0,6.0
921,2020-04-20,Barbados,84.0,6.0
922,2020-04-21,Barbados,85.0,7.0
923,2020-04-22,Barbados,86.0,7.0
924,2020-04-23,Barbados,89.0,7.0
925,2020-04-24,Barbados,91.0,8.0
926,2020-04-25,Barbados,93.0,8.0
927,2020-04-26,Barbados,96.0,8.0
928,2020-04-27,Barbados,98.0,9.0
929,2020-04-28,Barbados,99.0,9.0
930,2020-04-29,Barbados,100.0,9.0
931,2020-04-30,Barbados,103.0,10.0
932,2020-05-01,Barbados,105.0,10.0
933,2020-05-02,Barbados,107.0,10.0
934,2020-05-03,Barbados,110.0,10.0
935,2020-05-04,Barbados,111.0,11.0
936,2020-05-05,Barbados,112.0,11.0
937,2020-05-06,Barbados,113.0,12.0
938,2020-05-07,Barbados,116.0,12.0
939,2020-05-08,Barbados,119.0,12.0
940,2020-05-09,Barbados,121.0,12.0
941,2020-05-10,Barbados,123.0,13.0
942,2020-05-11,Barbados,125.0,13.0
943,2020-05-12,Barbados,126.0,14.0
944,2020-05-13,Barbados,127.0,14.0
945,2020-05-14,Barbados,130.0,14.0
946,2020-04-02,Belarus,-69.0,1.0
947,2020-04-03,Belarus,212.0,3.0
948,2020-04-04,Belarus,430.0,6.0
949,2020-04-05,Belarus,659.0,9.0
950,2020-04-06,Belarus,966.0,12.0
951,2020-04-07,Belarus,1277.0,14.0
952,2020-04-08,Belarus,1638.0,17.0
953,2020-04-09,Belarus,1959.0,20.0
954,2020-04-10,Belarus,2240.0,22.0
955,2020-04-11,Belarus,2458.0,24.0
956,2020-04-12,Belarus,2687.0,27.0
957,2020-04-13,Belarus,2995.0,30.0
958,2020-04-14,Belarus,3306.0,33.0
959,2020-04-15,Belarus,3666.0,35.0
960,2020-04-16,Belarus,3988.0,38.0
961,2020-04-17,Belarus,4268.0,40.0
962,2020-04-18,Belarus,4486.0,43.0
963,2020-04-19,Belarus,4715.0,46.0
964,2020-04-20,Belarus,5023.0,48.0
965,2020-04-21,Belarus,5334.0,51.0
966,2020-04-22,Belarus,5694.0,54.0
967,2020-04-23,Belarus,6016.0,57.0
968,2020-04-24,Belarus,6297.0,59.0
969,2020-04-25,Belarus,6514.0,61.0
970,2020-04-26,Belarus,6744.0,64.0
971,2020-04-27,Belarus,7051.0,67.0
972,2020-04-28,Belarus,7362.0,70.0
973,2020-04-29,Belarus,7723.0,72.0
974,2020-04-30,Belarus,8044.0,75.0
975,2020-05-01,Belarus,8325.0,77.0
976,2020-05-02,Belarus,8543.0,80.0
977,2020-05-03,Belarus,8772.0,82.0
978,2020-05-04,Belarus,9079.0,85.0
979,2020-05-05,Belarus,9390.0,88.0
980,2020-05-06,Belarus,9751.0,91.0
981,2020-05-07,Belarus,10072.0,94.0
982,2020-05-08,Belarus,10353.0,96.0
983,2020-05-09,Belarus,10571.0,98.0
984,2020-05-10,Belarus,10800.0,101.0
985,2020-05-11,Belarus,11108.0,104.0
986,2020-05-12,Belarus,11419.0,107.0
987,2020-05-13,Belarus,11779.0,109.0
988,2020-05-14,Belarus,12101.0,112.0
989,2020-04-02,Belgium,15473.0,801.0
990,2020-04-03,Belgium,16871.0,1077.0
991,2020-04-04,Belgium,18300.0,1340.0
992,2020-04-05,Belgium,19667.0,1596.0
993,2020-04-06,Belgium,20927.0,1876.0
994,2020-04-07,Belgium,22148.0,2190.0
995,2020-04-08,Belgium,23593.0,2498.0
996,2020-04-09,Belgium,25044.0,2790.0
997,2020-04-10,Belgium,26442.0,3066.0
998,2020-04-11,Belgium,27870.0,3330.0
999,2020-04-12,Belgium,29238.0,3585.0
1000,2020-04-13,Belgium,30498.0,3865.0
1001,2020-04-14,Belgium,31719.0,4179.0
1002,2020-04-15,Belgium,33164.0,4487.0
1003,2020-04-16,Belgium,34614.0,4779.0
1004,2020-04-17,Belgium,36012.0,5056.0
1005,2020-04-18,Belgium,37441.0,5319.0
1006,2020-04-19,Belgium,38808.0,5575.0
1007,2020-04-20,Belgium,40068.0,5854.0
1008,2020-04-21,Belgium,41289.0,6168.0
1009,2020-04-22,Belgium,42734.0,6476.0
1010,2020-04-23,Belgium,44185.0,6769.0
1011,2020-04-24,Belgium,45583.0,7045.0
1012,2020-04-25,Belgium,47011.0,7308.0
1013,2020-04-26,Belgium,48379.0,7564.0
1014,2020-04-27,Belgium,49639.0,7844.0
1015,2020-04-28,Belgium,50860.0,8158.0
1016,2020-04-29,Belgium,52305.0,8466.0
1017,2020-04-30,Belgium,53755.0,8758.0
1018,2020-05-01,Belgium,55153.0,9034.0
1019,2020-05-02,Belgium,56582.0,9297.0
1020,2020-05-03,Belgium,57949.0,9553.0
1021,2020-05-04,Belgium,59209.0,9833.0
1022,2020-05-05,Belgium,60430.0,10147.0
1023,2020-05-06,Belgium,61875.0,10455.0
1024,2020-05-07,Belgium,63326.0,10747.0
1025,2020-05-08,Belgium,64724.0,11023.0
1026,2020-05-09,Belgium,66152.0,11286.0
1027,2020-05-10,Belgium,67520.0,11542.0
1028,2020-05-11,Belgium,68780.0,11822.0
1029,2020-05-12,Belgium,70001.0,12136.0
1030,2020-05-13,Belgium,71446.0,12444.0
1031,2020-05-14,Belgium,72896.0,12736.0
1032,2020-04-02,Belize,3.0,0.0
1033,2020-04-03,Belize,4.0,0.0
1034,2020-04-04,Belize,4.0,0.0
1035,2020-04-05,Belize,6.0,1.0
1036,2020-04-06,Belize,7.0,1.0
1037,2020-04-07,Belize,9.0,1.0
1038,2020-04-08,Belize,10.0,1.0
1039,2020-04-09,Belize,10.0,1.0
1040,2020-04-10,Belize,11.0,1.0
1041,2020-04-11,Belize,12.0,1.0
1042,2020-04-12,Belize,13.0,1.0
1043,2020-04-13,Belize,15.0,2.0
1044,2020-04-14,Belize,16.0,2.0
1045,2020-04-15,Belize,17.0,2.0
1046,2020-04-16,Belize,18.0,2.0
1047,2020-04-17,Belize,18.0,2.0
1048,2020-04-18,Belize,19.0,2.0
1049,2020-04-19,Belize,20.0,2.0
1050,2020-04-20,Belize,22.0,3.0
1051,2020-04-21,Belize,23.0,3.0
1052,2020-04-22,Belize,24.0,3.0
1053,2020-04-23,Belize,25.0,3.0
1054,2020-04-24,Belize,26.0,3.0
1055,2020-04-25,Belize,27.0,3.0
1056,2020-04-26,Belize,28.0,3.0
1057,2020-04-27,Belize,30.0,4.0
1058,2020-04-28,Belize,31.0,4.0
1059,2020-04-29,Belize,32.0,4.0
1060,2020-04-30,Belize,32.0,4.0
1061,2020-05-01,Belize,33.0,4.0
1062,2020-05-02,Belize,34.0,4.0
1063,2020-05-03,Belize,35.0,4.0
1064,2020-05-04,Belize,37.0,5.0
1065,2020-05-05,Belize,38.0,5.0
1066,2020-05-06,Belize,39.0,5.0
1067,2020-05-07,Belize,40.0,5.0
1068,2020-05-08,Belize,40.0,5.0
1069,2020-05-09,Belize,41.0,5.0
1070,2020-05-10,Belize,42.0,5.0
1071,2020-05-11,Belize,44.0,6.0
1072,2020-05-12,Belize,45.0,6.0
1073,2020-05-13,Belize,46.0,6.0
1074,2020-05-14,Belize,47.0,6.0
1075,2020-04-02,Benin,16.0,0.0
1076,2020-04-03,Benin,18.0,0.0
1077,2020-04-04,Benin,20.0,0.0
1078,2020-04-05,Benin,21.0,0.0
1079,2020-04-06,Benin,23.0,1.0
